"","created_at","id","id_str","text","truncated","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","geo","coordinates","place","contributors","is_quote_status","quote_count","reply_count","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","filter_level","extended_tweet.full_text","full_tweet_text","joe_mentions","biden_mentions","vote_mentions","america_mentions","country_mentions","ballots_mentions","trump_mentions","republican_mentions","democrat_mentions","maga_mentions","canada_mentions","black_mentions","industry_mentions","hispanic_mentions","elections_mentions","covid_mentions","virus_mentions","healthcare_mentions","health_mentions","people_mentions","women_mentions","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"205","Wed Oct 14 14:14:04 +0000 2020",1316381765443952640,"1316381765443952641","Fight hard Republicans. They have been taking advantage of the system for years! https://t.co/vaToeGjrHG",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1262,10953,18889,65809,FALSE,FALSE,FALSE,"low",NA,"Fight hard Republicans They have been taking advantage of the system for years",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0,0,0,1,1,1
"206","Wed Oct 14 12:52:34 +0000 2020",1316361254630457344,"1316361254630457344","https://t.co/gsFSghkmdM",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,564,7465,14944,65660,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"207","Wed Oct 14 05:31:59 +0000 2020",1316250377415790592,"1316250377415790592","RT @GaryCoby: YES! Watch... @GamebredFighter 

#MAGA #SuperBowl 

https://t.co/2bgAdkMFJv",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,"low",NA,"YES Watch

MAGA SuperBowl",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,0,0,0,0,0,0
"208","Wed Oct 14 04:08:24 +0000 2020",1316229344923201536,"1316229344923201538","Great night in Pennsylvania. Big and Enthusiastic Crowd. Will be back soon. VOTE!!!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1113,14479,27101,166282,FALSE,FALSE,NA,"low",NA,"Great night in Pennsylvania Big and Enthusiastic Crowd Will be back soon VOTE",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,1,1,1,1,1
"209","Wed Oct 14 03:47:57 +0000 2020",1316224198688333824,"1316224198688333827","Vote for Trump. Save your 2nd Amendment! https://t.co/QYt5K7oYws",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,789,9308,16090,70414,FALSE,FALSE,FALSE,"low",NA,"Vote for Trump Save your nd Amendment",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,2,1,2,2,1,2
"210","Wed Oct 14 03:43:25 +0000 2020",1316223056579301376,"1316223056579301377","Virginia, VOTE for President Trump and save your under siege 2nd Amendment. https://t.co/V0AGM7gLaL",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,404,4896,12746,51514,FALSE,FALSE,FALSE,"low",NA,"Virginia VOTE for President Trump and save your under siege nd Amendment",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,2,1,2,3,1,3
"211","Wed Oct 14 03:38:27 +0000 2020",1316221805133279232,"1316221805133279232","https://t.co/75J7mUX0Iy",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1116,9106,20480,61804,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"212","Wed Oct 14 03:31:21 +0000 2020",1316220018892378112,"1316220018892378114","RT @TaylerUSA: Yesterday in Denver a Conservative was executed by Matt Dolloff 

@DenverPolice claim he has no connections to ANTIFA, but t…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Yesterday in Denver a Conservative was executed by Matt Dolloff 

 claim he has no connections to ANTIFA but t",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"213","Wed Oct 14 03:27:00 +0000 2020",1316218924480987136,"1316218924480987141","RT @BreitbartNews: Facebook has reportedly disabled the account of former U.S. Marine Corps Sergeant John “Tig” Tiegen, one of the men who…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Facebook has reportedly disabled the account of former US Marine Corps Sergeant John Tig Tiegen one of the men who",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,1,0,2,2,0
"214","Wed Oct 14 03:26:56 +0000 2020",1316218908941180928,"1316218908941180932","RT @MrAndyNgo: Tonight the “indigenous” faction of antifa held a “day of rage” riot in Portland. They banned video recording as the crimina…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Tonight the indigenous faction of antifa held a day of rage riot in Portland They banned video recording as the crimina",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,0,0,0,0,2,0
"215","Wed Oct 14 03:08:26 +0000 2020",1316214253527986176,"1316214253527986178","I will never let you down! #MAGA https://t.co/22qkatrJb2",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1198,11756,25900,110804,FALSE,FALSE,FALSE,"low",NA,"I will never let you down MAGA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"216","Wed Oct 14 02:37:50 +0000 2020",1316206550957125632,"1316206550957125638","RT @Seitzer1: UFC’s @GamebredFighter gives one of the best “vote for Trump” speeches I’ve heard!
https://t.co/YstONQTYeF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,"low",NA,"UFCsgives one of the best vote for Trump speeches Ive heard",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,1,2,1,1,1
"217","Wed Oct 14 01:50:27 +0000 2020",1316194625405751296,"1316194625405751296","https://t.co/wJN4zv0y8O",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,76022,72372,125051,628950,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"218","Wed Oct 14 01:25:27 +0000 2020",1316188335862247424,"1316188335862247424","For years you had a President who apologized for America – now you have a President who is standing up for America,… https://t.co/dsI4afed2J",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1001,10801,22233,85112,FALSE,FALSE,FALSE,"low","For years you had a President who apologized for America – now you have a President who is standing up for America, and standing up for Pennsylvania. So get your friends, get your family, get your neighbors, and GET OUT AND VOTE! https://t.co/gsFSgh2KPc https://t.co/xfZtBixRkk","For years you had a President who apologized for Americanow you have a President who is standing up for America and standing up for Pennsylvania So get your friends get your family get your neighbors and GET OUT AND VOTE",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,1,1,2,1,3
"219","Wed Oct 14 01:23:51 +0000 2020",1316187932961587200,"1316187932961587200","Proud citizens like you helped build this Country—and together, we are taking back our Country. We are returning po… https://t.co/8jrGyuAtu8",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,541,5023,16164,62503,FALSE,FALSE,FALSE,"low","Proud citizens like you helped build this Country—and together, we are taking back our Country. We are returning power to YOU, the American People! #MAGA https://t.co/rn69eJJAPV","Proud citizens like you helped build this Countryand together we are taking back our Country We are returning power to YOU the American People MAGA",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,0,0,1,0,0,1,0,2
"220","Wed Oct 14 01:19:03 +0000 2020",1316186724897157120,"1316186724897157121","This election is a simple choice: If Biden Wins, China Wins. When WE Win, YOU WIN, Pennsylvania WINS, and America W… https://t.co/mlDW1i3nSD",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,979,9271,18256,73329,FALSE,FALSE,FALSE,"low","This election is a simple choice: If Biden Wins, China Wins. When WE Win, YOU WIN, Pennsylvania WINS, and America WINS! https://t.co/dgx92ZxsBO","This election is a simple choice If Biden Wins China Wins When WE Win YOU WIN Pennsylvania WINS and America WINS",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1
"221","Wed Oct 14 01:18:56 +0000 2020",1.316186695579e+18,"1316186695579004929","One of the most important issues for Pennsylvania is the survival of your fracking industry. Joe Biden has repeated… https://t.co/Qm91hk8A7j",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,454,4526,11395,44238,FALSE,FALSE,FALSE,"low","One of the most important issues for Pennsylvania is the survival of your fracking industry. Joe Biden has repeatedly pledged to abolish fracking. When asked about fracking, Biden said he would “make sure it’s ELIMINATED!” With me, you’re going to FRACK! https://t.co/tHt7Chh4jB","One of the most important issues for Pennsylvania is the survival of your fracking industry Joe Biden has repeatedly pledged to abolish fracking When asked about fracking Biden said he would make sure its ELIMINATED With me youre going to FRACK",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,1,1,1
"222","Wed Oct 14 01:06:41 +0000 2020",1316183611809300480,"1316183611809300480","Thank you Johnstown, Pennsylvania! https://t.co/mdHfNODJCT",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,785,4918,16647,81564,FALSE,FALSE,FALSE,"low",NA,"Thank you Johnstown Pennsylvania",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"223","Wed Oct 14 01:00:00 +0000 2020",1316181929440366592,"1316181929440366592","You mean only Democrats are allowed to do this? But haven’t the Dems been doing this for years? See you in court. F… https://t.co/qefNhVQcuh",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,781,6710,15918,50562,FALSE,FALSE,FALSE,"low","You mean only Democrats are allowed to do this? But haven’t the Dems been doing this for years? See you in court. Fight hard Republicans! https://t.co/vaToeGB2ze","You mean only Democrats are allowed to do this But havent the Dems been doing this for years See you in court Fight hard Republicans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,0,2,0,0,0,0,1,0
"224","Tue Oct 13 23:24:32 +0000 2020",1316157905914089472,"1316157905914089472","Watch @OANN, @newsmax, @cspan. Just arrived in Pennsylvania. Enjoy!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,742,8891,15207,79829,FALSE,FALSE,NA,"low",NA,"WatchJust arrived in Pennsylvania Enjoy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,1,0,0,1,0,1
"225","Tue Oct 13 22:41:32 +0000 2020",1.316147082802e+18,"1316147082801995776","Getting ready to land in Johnstown, Pennsylvania. Big crowd. See you soon!!!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1040,11380,19052,133725,FALSE,FALSE,NA,"low",NA,"Getting ready to land in Johnstown Pennsylvania Big crowd See you soon",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1
"226","Tue Oct 13 22:40:13 +0000 2020",1316146752685174784,"1316146752685174784","Totally Negative China Virus Reports. Hit it early and hard. Fake News is devastated. They are very bad (and sick!) people!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1956,19340,30138,154377,FALSE,FALSE,NA,"low",NA,"Totally Negative China Virus Reports Hit it early and hard Fake News is devastated They are very bad and sick people",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,2,1,0,3,0,0,6,0
"227","Tue Oct 13 21:56:41 +0000 2020",1316135799658876928,"1316135799658876929","....protecting people with Pre-existing conditions. He has done nothing on Healthcare, cost or otherwise, or virtua… https://t.co/Ro7skcAZ2b",TRUE,1.316135797503e+18,"1316135797502996481",25073877,"25073877","realDonaldTrump",NA,NA,NA,NA,FALSE,487,7146,15312,72508,FALSE,FALSE,NA,"low","....protecting people with Pre-existing conditions. He has done nothing on Healthcare, cost or otherwise, or virtually anything else. An empty suit!!!","protecting people with Preexisting conditions He has done nothing on Healthcare cost or otherwise or virtually anything else An empty suit",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,1
"228","Tue Oct 13 21:56:41 +0000 2020",1.316135797503e+18,"1316135797502996481","How dare failed Presidential Candidate (1% and falling!) @CoryBooker make false charges and statements about me in… https://t.co/j7K15fsD6S",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1496,14652,26677,109028,FALSE,FALSE,NA,"low","How dare failed Presidential Candidate (1% and falling!) @CoryBooker make false charges and statements about me in addressing Judge Barrett. Illegally, never even lived in Newark when he was Mayor. Guy is a total loser! I want better Healthcare for far less money, always.....","How dare failed Presidential Candidateand fallingmake false charges and statements about me in addressing Judge Barrett Illegally never even lived in Newark when he was Mayor Guy is a total loser I want better Healthcare for far less money always",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2,0,0,1,0,1,2,0,2
"229","Tue Oct 13 17:56:28 +0000 2020",1316075346127663104,"1316075346127663105","Early voting is underway in the Great States of GEORGIA and TEXAS. Find out where to early vote by clicking below!… https://t.co/53K8ddxHuY",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,627,9478,14036,56409,FALSE,FALSE,FALSE,"low","Early voting is underway in the Great States of GEORGIA and TEXAS. Find out where to early vote by clicking below! #MAGA https://t.co/gsFSghkmdM","Early voting is underway in the Great States of GEORGIA and TEXAS Find out where to early vote by clicking below MAGA",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,1,1,1,1,1
"230","Tue Oct 13 16:48:57 +0000 2020",1316058353697726464,"1316058353697726465","Happy 245th Birthday to our GREAT @USNavy! #Navy245 https://t.co/EEGIwCh0wD",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,619,5095,18282,76920,FALSE,FALSE,FALSE,"low",NA,"Happy th Birthday to our GREATNavy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,2,0,1,1,0,2
"231","Tue Oct 13 16:43:37 +0000 2020",1316057013592481792,"1316057013592481794","Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain
https://t.co/3AnrRV7uSz",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1213,10986,12596,42995,FALSE,FALSE,FALSE,"low",NA,"Volunteer to be a Trump Election Poll Watcher Sign up today MakeAmericaGreatAgain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,1,0,1,2,0,1
"232","Tue Oct 13 16:41:47 +0000 2020",1316056550113456128,"1316056550113456131","Join me Friday (10/16) evening at 7:00pmE in Macon, Georgia at the Middle Georgia Regional Airport! #MAGA https://t.co/rZbqKTueVg",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,587,4802,9983,35575,FALSE,FALSE,FALSE,"low",NA,"Join me Fridayevening at pmE in Macon Georgia at the Middle Georgia Regional Airport MAGA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1
"233","Tue Oct 13 16:36:56 +0000 2020",1316055329751339008,"1316055329751339008","Join me Friday (10/16) in Ocala, Florida at the Ocala International Airport at 4:00pmE! #MAGA https://t.co/ZVRMGBCE1c",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,270,2974,9629,34932,FALSE,FALSE,FALSE,"low",NA,"Join me Fridayin Ocala Florida at the Ocala International Airport at pmE MAGA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1
"234","Tue Oct 13 16:34:21 +0000 2020",1316054678870863872,"1316054678870863878","Join me on Thursday afternoon (1:00pmE) in Greenville, North Carolina at the Pitt-Greenville Airport! #MAGA https://t.co/owg9pSXWJz",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,215,2485,8962,32611,FALSE,FALSE,FALSE,"low",NA,"Join me on Thursday afternoon pmE in Greenville North Carolina at the PittGreenville Airport MAGA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1
"235","Tue Oct 13 16:30:57 +0000 2020",1316053824193339392,"1316053824193339403","Join me tomorrow tonight (Wednesday) in Iowa, at the Des Moines International Airport! https://t.co/92lmaoNdTo",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,326,3367,10387,39092,FALSE,FALSE,FALSE,"low",NA,"Join me tomorrow tonight Wednesday in Iowa at the Des Moines International Airport",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,0,0,1
"236","Tue Oct 13 16:28:24 +0000 2020",1316053182775275520,"1316053182775275521","Join me tonight at 7:00pmE in Johnstown, Pennsylvania at the John Murtha Johnstown-Cambria County Airport! #MAGA https://t.co/8o9QHHDn1h",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,342,3267,10846,39973,FALSE,FALSE,FALSE,"low",NA,"Join me tonight at pmE in Johnstown Pennsylvania at the John Murtha JohnstownCambria County Airport MAGA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,0,0,0,0,1,1,1
"237","Tue Oct 13 15:05:31 +0000 2020",1316032322811162624,"1316032322811162624","RT @gmoomaw: Virginia’s voter registration system reportedly having problems on the last day to register to vote, with early voting in full…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Virginias voter registration system reportedly having problems on the last day to register to vote with early voting in full",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,1,1,2,1,2
"238","Tue Oct 13 15:04:33 +0000 2020",1316032083219935232,"1316032083219935236","This is happening all over the U.S. Rigged Election??? https://t.co/MG0d9xUH1Z",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1001,9769,21499,50662,FALSE,FALSE,FALSE,"low",NA,"This is happening all over the US Rigged Election",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"239","Tue Oct 13 15:01:57 +0000 2020",1316031426618327040,"1316031426618327040","STIMULUS! Go big or go home!!!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,10921,32662,47140,296347,FALSE,FALSE,NA,"low",NA,"STIMULUS Go big or go home",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"240","Tue Oct 13 13:43:45 +0000 2020",1316011746973286400,"1316011746973286400","“The Radical Left is trying hard to undermine the Christopher Columbus legacy. A great Italian opened new chapter i… https://t.co/2tYWTLwg9I",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3086,20095,25348,115013,FALSE,FALSE,NA,"low","“The Radical Left is trying hard to undermine the Christopher Columbus legacy. A great Italian opened new chapter in history of humanity by discovering the Americas”.  @OANN  Not on my watch!","The Radical Left is trying hard to undermine the Christopher Columbus legacy A great Italian opened new chapter in history of humanity by discovering the AmericasNot on my watch",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,1,0,0,1,0,1
"241","Tue Oct 13 12:11:00 +0000 2020",1315988404694396928,"1315988404694396929","Actually, Tony’s pitching arm is far more accurate than his prognostications. “No problem, no masks”. WHO no longer… https://t.co/EaYTc85mQN",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2476,19852,16882,56271,FALSE,FALSE,FALSE,"low","Actually, Tony’s pitching arm is far more accurate than his prognostications. “No problem, no masks”. WHO no longer likes Lockdowns - just came out against. Trump was right. We saved 2,000,000 USA lives!!! https://t.co/YyLyCsbZ7a","Actually Tonys pitching arm is far more accurate than his prognostications No problem no masks WHO no longer likes Lockdownsjust came out against Trump was right We savedUSA lives",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,1,1,1,1,1
"242","Tue Oct 13 12:01:16 +0000 2020",1315985954767802368,"1315985954767802369","We love the people of Lake Charles, Louisiana. You’ve been hit hard , and often, but your Federal Government is the… https://t.co/1UwqPzcTeS",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,456,4125,13572,67732,FALSE,FALSE,NA,"low","We love the people of Lake Charles, Louisiana. You’ve been hit hard , and often, but your Federal Government is there to help. It will all work out, and FAST!!! @fema @USArmy","We love the people of Lake Charles Louisiana Youve been hit hardand often but your Federal Government is there to help It will all work out and FAST",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,1,1,0,0,0,2,1
"243","Tue Oct 13 11:50:47 +0000 2020",1315983317620215808,"1315983317620215808","Republicans will be providing far better Healthcare than the Democrats, at a far lower cost...And will always prote… https://t.co/UWZfedLkWE",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5599,57908,46141,208420,FALSE,FALSE,NA,"low","Republicans will be providing far better Healthcare than the Democrats, at a far lower cost...And will always protect people with Pre-existing conditions!!!!","Republicans will be providing far better Healthcare than the Democrats at a far lower costAnd will always protect people with Preexisting conditions",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,0,0,1,1,0,1,1,2
